ModuleName,Total_ms,LoadLibrary_ms,GetSymbol_ms,CreateInstance_ms,StartupModule_ms,Status,FileSize_bytes,MemoryUsed_bytes,NumExportedFunctions,NumExportedNames,NumImportedDlls
,0.837,0.362,0.338,0.013,0.124,OK,323584,28672,59,59,8
,0.375,0.353,0.019,0.001,0.002,OK,158720,720896,31,31,9
,0.917,0.339,0.287,0.001,0.29,OK,377344,4096,290,290,21
,1.003,0.334,0.298,0.016,0.355,OK,1196032,4096,992,992,50
,0.575,0.334,0.237,0.002,0.002,OK,307712,4096,367,367,11
,0.92,0.328,0.403,0.011,0.177,OK,1614848,4096,1619,1619,43
,0.592,0.323,0.265,0.001,0.003,OK,292864,65536,83,83,13
,1.501,0.321,0.222,0.017,0.941,OK,977408,0,58,58,12
,0.577,0.321,0.245,0.01,0.001,OK,437248,32768,151,151,17
,0.684,0.318,0.353,0.011,0.002,OK,1697792,1323008,184,184,29
,188.881,0.312,0.22,0.012,188.338,OK,302080,69632,309,309,19
,0.327,0.31,0.007,0.009,0.001,OK,459776,4096,158,158,23
,0.485,0.308,0.166,0.01,0.001,OK,217088,0,101,101,17
,0.857,0.307,0.278,0.001,0.27,OK,1123840,32768,780,780,45
,0.401,0.306,0.013,0.001,0.081,OK,172544,589824,33,33,16
,0.334,0.305,0.019,0.009,0.001,OK,197120,573440,389,389,10
,0.44,0.303,0.126,0.009,0.001,OK,183808,0,84,84,16
,4.9,0.301,0.125,0.01,4.464,OK,1614848,28672,208,208,28
,0.485,0.301,0.18,0.001,0.002,OK,190464,40960,118,118,12
,0.692,0.3,0.39,0.001,0.002,OK,160768,0,48,48,13
,0.631,0.299,0.329,0.001,0.002,OK,572928,73728,654,654,28
,0.558,0.299,0.244,0.013,0.002,OK,1309184,4096,73,73,19
,0.631,0.298,0.32,0.01,0.002,OK,332800,61440,357,357,20
,0.323,0.298,0.023,0.001,0.001,OK,469504,8192,114,114,16
,0.561,0.296,0.263,0.001,0.002,OK,84992,0,43,43,10
,0.368,0.296,0.005,0.037,0.03,OK,134144,917504,17,17,13
,0.577,0.295,0.271,0.009,0.002,OK,268800,0,183,183,13
,0.611,0.293,0.249,0.009,0.059,OK,2752000,12288,66,66,32
,1.028,0.291,0.325,0.001,0.41,OK,923648,0,661,661,21
,0.938,0.291,0.631,0.011,0.005,OK,306176,24576,119,119,8
,0.61,0.291,0.305,0.012,0.001,OK,101888,65536,51,51,10
,0.493,0.29,0.151,0.001,0.05,OK,256512,4096,82,82,17
,0.314,0.289,0.015,0.009,0.001,OK,756736,86016,329,329,14
,0.646,0.287,0.317,0.013,0.03,OK,307712,86016,254,254,18
,3.782,0.285,0.236,0.013,3.248,OK,1768448,57344,232,232,36
,4.063,0.284,0.351,0.002,3.427,OK,2977280,20480,3200,3200,39
,0.67,0.284,0.384,0.001,0.001,OK,102912,0,19,19,9
,0.56,0.284,0.273,0.001,0.002,OK,143360,0,56,56,10
,3.544,0.283,0.648,0.011,2.602,OK,1792000,946176,106,106,23
,0.512,0.282,0.227,0.001,0.002,OK,60416,4096,19,19,9
,0.334,0.282,0.002,0.05,0.001,OK,196096,81920,14,14,10
,0.926,0.28,0.4,0.01,0.236,OK,516096,0,17,17,17
,0.473,0.28,0.189,0.001,0.002,OK,179712,12288,76,76,9
,0.583,0.276,0.305,0.001,0.001,OK,225792,4096,90,90,9
,0.406,0.274,0.121,0.01,0.001,OK,109056,28672,3,3,8
,2.605,0.273,0.225,0.009,2.098,OK,802816,0,684,684,16
,0.588,0.273,0.305,0.009,0.001,OK,99840,1548288,87,87,7
,0.326,0.273,0.002,0.01,0.041,OK,156160,266240,20,20,9
,0.513,0.272,0.238,0.001,0.002,OK,502784,65536,788,788,22
,0.796,0.27,0.294,0.016,0.215,OK,633856,0,68,68,22
,0.55,0.27,0.268,0.01,0.002,OK,387584,77824,518,518,27
,0.545,0.269,0.273,0.001,0.002,OK,357376,0,135,135,29
,0.585,0.268,0.303,0.012,0.002,OK,245248,4096,36,36,17
,5.941,0.267,0.118,0.01,5.546,OK,872448,4096,63,63,30
,0.811,0.267,0.237,0.011,0.297,OK,717312,0,359,359,13
,0.65,0.267,0.38,0.001,0.002,OK,160256,0,187,187,15
,0.493,0.267,0.213,0.011,0.001,OK,303616,0,361,361,16
,0.476,0.266,0.207,0.001,0.002,OK,58368,0,8,8,5
,0.739,0.265,0.461,0.011,0.002,OK,866816,0,51,51,10
,0.521,0.264,0.254,0.001,0.001,OK,412160,720896,115,115,17
,12089.123,0.263,0.275,0.001,12088.584,OK,745472,0,586,586,18
,0.9,0.263,0.322,0.003,0.313,OK,1358848,12288,415,415,34
,0.514,0.263,0.041,0.012,0.198,OK,932352,61440,58,58,25
,0.454,0.263,0.181,0.009,0.001,OK,154624,0,76,76,11
,0.559,0.262,0.282,0.012,0.003,OK,445440,4096,593,593,31
,0.497,0.26,0.233,0.001,0.002,OK,555008,4096,645,645,26
,0.822,0.259,0.308,0.001,0.253,OK,516096,8192,464,464,25
,0.461,0.259,0.189,0.012,0.002,OK,303104,327680,63,63,17
,0.346,0.258,0.009,0.008,0.07,OK,413184,1048576,126,126,24
,0.805,0.257,0.341,0.001,0.207,OK,248320,16384,123,123,10
,0.543,0.257,0.171,0.008,0.107,OK,12652032,0,1348,1348,27
,0.606,0.256,0.317,0.002,0.031,OK,433152,16384,309,309,16
,0.584,0.256,0.258,0.01,0.061,OK,1747456,8192,1007,1007,24
,0.51,0.255,0.251,0.002,0.003,OK,278528,4096,149,149,13
,0.526,0.253,0.245,0.001,0.027,OK,473088,32768,416,416,20
,0.573,0.252,0.266,0.011,0.043,OK,104448,0,10,10,7
,0.292,0.252,0.008,0.009,0.023,OK,327680,8192,8,8,17
,0.828,0.251,0.56,0.016,0.002,OK,1101312,282624,34,34,16
,2.33,0.25,0.274,0.001,1.805,OK,462336,0,398,398,24
,0.482,0.25,0.222,0.009,0.001,OK,219648,0,23,23,9
,0.453,0.249,0.189,0.013,0.002,OK,80896,524288,8,8,14
,0.421,0.249,0.158,0.013,0.001,OK,254976,0,74,74,10
,0.479,0.248,0.221,0.009,0.001,OK,740864,65536,905,905,19
,0.829,0.247,0.371,0.002,0.209,OK,643072,0,579,579,23
,0.352,0.247,0.022,0.015,0.068,OK,396288,1409024,119,119,10
,0.248,0.245,0.001,0.001,0.001,OK,98304,8192,19,19,10
,0.764,0.244,0.264,0.001,0.256,OK,549376,4096,413,413,20
,0.534,0.244,0.288,0.001,0.002,OK,71680,8192,15,15,7
,0.405,0.244,0.152,0.007,0.002,OK,122880,4096,6,6,10
,0.633,0.242,0.347,0.008,0.036,OK,871936,69632,661,661,16
,0.864,0.24,0.199,0.012,0.413,OK,799744,4096,12,12,24
,0.758,0.238,0.265,0.001,0.253,OK,1228288,0,1119,1119,30
,0.446,0.238,0.006,0.006,0.196,OK,256000,237568,112,112,18
,4.292,0.237,0.221,0.012,3.821,OK,1626112,65536,82,82,25
,0.738,0.237,0.28,0.008,0.214,OK,704000,4096,650,650,34
,1.981,0.236,0.242,0.01,1.493,OK,6310400,0,167,167,55
,0.676,0.236,0.437,0.002,0.002,OK,472064,4096,419,419,20
,0.297,0.236,0.002,0.007,0.052,OK,393216,733184,160,160,14
,0.275,0.235,0.001,0.006,0.033,OK,126464,4096,5,5,8
,0.249,0.235,0.004,0.009,0.001,OK,431104,892928,110,110,18
,0.519,0.234,0.274,0.009,0.002,OK,188416,65536,123,123,12
,0.341,0.234,0.094,0.001,0.012,OK,140288,0,17,17,11
,0.333,0.234,0.013,0.008,0.078,OK,201216,663552,24,24,14
,3.254,0.233,0.404,0.013,2.604,OK,1465856,0,155,155,27
,0.498,0.233,0.256,0.009,0.001,OK,1325056,114688,1125,1125,25
,0.447,0.233,0.211,0.001,0.001,OK,101888,0,26,26,10
,0.239,0.233,0.004,0.001,0.001,OK,170496,0,146,146,14
,0.427,0.232,0.002,0.025,0.167,OK,749056,0,158,158,19
,0.425,0.231,0.179,0.011,0.003,OK,693248,274432,111,111,17
,0.727,0.23,0.241,0.009,0.247,OK,1455616,0,1491,1491,22
,0.656,0.23,0.424,0.002,0.002,OK,115200,16384,42,42,10
,0.416,0.23,0.052,0.009,0.124,OK,1481728,65536,387,387,23
,0.363,0.23,0.008,0.006,0.119,OK,1040896,208896,151,151,15
,0.321,0.23,0.011,0.007,0.072,OK,158208,524288,23,23,13
,1.191,0.229,0.317,0.01,0.635,OK,3723264,0,1716,1716,33
,0.581,0.229,0.249,0.008,0.096,OK,2823168,4096,1569,1569,25
,0.405,0.229,0.174,0.001,0.001,OK,542720,4096,364,364,15
,0.413,0.228,0.182,0.001,0.002,OK,132608,393216,28,28,14
,0.386,0.228,0.149,0.008,0.001,OK,762368,16384,378,378,20
,4.799,0.227,0.405,0.011,4.157,OK,1751040,4096,204,204,36
,0.876,0.227,0.556,0.017,0.077,OK,666112,0,45,45,15
,0.469,0.227,0.239,0.001,0.001,OK,436736,0,324,324,31
,63.43,0.226,0.492,0.008,62.705,OK,2396672,4096,148,148,26
,1.546,0.226,0.219,0.009,1.091,OK,2577920,0,57,57,15
,0.235,0.226,0.001,0.006,0.001,OK,139776,8192,33,33,11
,0.445,0.225,0.217,0.001,0.001,OK,834048,0,1089,1089,22
,0.282,0.225,0.028,0.011,0.018,OK,110592,0,28,28,15
,8.924,0.224,0.146,7.931,0.622,OK,1743872,131072,529,529,20
,0.428,0.224,0.174,0.001,0.029,OK,262144,0,68,68,18
,0.405,0.224,0.099,0.014,0.069,OK,705536,65536,85,85,9
,0.373,0.224,0.137,0.009,0.002,OK,865792,4096,44,44,12
,0.333,0.224,0.099,0.007,0.003,OK,998912,139264,164,164,14
,3.78,0.223,0.134,0.012,3.411,OK,6159872,0,356,356,34
,0.585,0.223,0.361,0.001,0.001,OK,198656,0,126,126,20
,0.347,0.223,0.115,0.006,0.003,OK,5836288,98304,23,23,17
,5.198,0.222,0.377,0.022,4.577,OK,8976896,0,1190,1190,42
,0.756,0.222,0.266,0.011,0.257,OK,670208,65536,563,563,41
,0.581,0.222,0.319,0.001,0.038,OK,190464,12288,16,16,12
,0.551,0.222,0.326,0.001,0.002,OK,179200,12288,54,54,9
,0.482,0.222,0.22,0.009,0.031,OK,675328,32768,20,20,15
,0.377,0.222,0.145,0.009,0.001,OK,1204224,4096,152,152,15
,0.877,0.221,0.557,0.022,0.078,OK,256000,0,8,8,15
,0.428,0.22,0.177,0.009,0.022,OK,146944,0,20,20,14
,0.376,0.22,0.134,0.009,0.013,OK,821248,0,389,389,11
,0.292,0.22,0.063,0.008,0.001,OK,282624,8192,32,32,11
,4.4,0.219,0.004,0.01,4.167,OK,444928,0,18,18,19
,0.469,0.219,0.237,0.009,0.004,OK,331776,0,148,148,15
,0.415,0.219,0.192,0.002,0.002,OK,542208,0,368,368,17
,0.475,0.218,0.246,0.009,0.002,OK,325632,65536,187,187,20
,0.344,0.218,0.116,0.009,0.001,OK,203776,69632,124,124,10
,0.618,0.217,0.387,0.012,0.001,OK,138752,286720,29,29,6
,0.53,0.217,0.311,0.001,0.002,OK,197120,8192,92,92,12
,0.742,0.216,0.512,0.009,0.005,OK,4182016,0,855,855,23
,0.662,0.216,0.193,0.01,0.243,OK,736256,0,686,686,26
,1.153,0.215,0.334,0.009,0.596,OK,1241088,0,792,792,35
,1.085,0.215,0.299,0.009,0.562,OK,1680384,0,565,565,39
,1.06,0.215,0.277,0.009,0.559,OK,2204160,8192,2427,2427,33
,0.366,0.214,0.149,0.001,0.001,OK,202240,0,163,163,9
,0.748,0.213,0.408,0.012,0.115,OK,891904,0,21,21,16
,0.539,0.213,0.309,0.009,0.008,OK,436736,4096,164,164,11
,0.533,0.213,0.311,0.008,0.001,OK,182784,8192,17,17,8
,1.086,0.212,0.615,0.01,0.248,OK,1132032,0,288,288,16
,0.445,0.211,0.197,0.011,0.026,OK,418816,0,98,98,26
,0.409,0.211,0.175,0.014,0.008,OK,867840,0,132,132,21
,0.404,0.211,0.182,0.009,0.002,OK,712192,4096,608,608,16
,0.361,0.211,0.141,0.008,0.001,OK,303104,12288,127,127,14
,0.318,0.211,0.097,0.009,0.001,OK,424960,131072,80,80,11
,0.307,0.211,0.094,0.001,0.001,OK,199680,77824,64,64,10
,0.28,0.211,0.047,0.009,0.013,OK,241664,8192,21,21,19
,7.341,0.21,0.35,0.021,6.76,OK,14012928,0,631,631,64
,0.464,0.21,0.236,0.001,0.017,OK,327680,65536,269,269,19
,0.389,0.21,0.167,0.011,0.002,OK,1374720,0,381,381,15
,0.363,0.21,0.151,0.001,0.001,OK,22317568,90112,7831,7831,35
,0.492,0.208,0.227,0.009,0.047,OK,653824,0,150,150,29
,0.353,0.208,0.022,0.001,0.123,OK,269312,0,28,28,16
,0.302,0.208,0.092,0.001,0.002,OK,79872,0,27,27,8
,0.221,0.207,0.005,0.008,0.001,OK,1039872,458752,103,103,23
,112.945,0.206,0.145,0.01,112.585,OK,1278976,4096,188,188,22
,4.064,0.206,0.551,0.009,3.298,OK,3420160,0,1045,1045,25
,0.546,0.206,0.338,0.001,0.001,OK,51200,4096,7,7,5
,0.458,0.206,0.25,0.001,0.001,OK,385536,12288,346,346,14
,0.214,0.206,0.001,0.006,0.001,OK,308224,53248,58,58,9
,0.418,0.205,0.156,0.002,0.056,OK,864256,65536,282,282,18
,298.557,0.204,0.261,0.01,298.083,OK,6781952,32768,1099,1099,64
,0.435,0.204,0.228,0.001,0.002,OK,71168,0,27,27,7
,49.196,0.202,0.402,0.035,48.557,OK,11953664,0,2728,2728,107
,0.564,0.202,0.346,0.002,0.014,OK,291840,40960,113,113,13
,0.705,0.201,0.493,0.01,0.001,OK,1127936,0,152,152,22
,0.362,0.201,0.149,0.01,0.002,OK,1420800,8192,201,201,17
,0.467,0.2,0.264,0.001,0.001,OK,193024,0,221,221,11
,0.268,0.2,0.066,0.001,0.001,OK,179712,4096,43,43,14
,0.784,0.199,0.536,0.012,0.037,OK,132096,0,8,8,13
,0.364,0.199,0.163,0.001,0.002,OK,122368,0,73,73,8
,0.207,0.199,0.007,0.001,0.001,OK,155648,1167360,68,68,13
,8.816,0.198,0.164,0.007,8.446,OK,1003520,0,18,18,24
,0.597,0.198,0.218,0.01,0.172,OK,1534976,1929216,139,139,60
,0.347,0.198,0.14,0.009,0.001,OK,302592,8192,15,15,16
,0.277,0.198,0.07,0.008,0.001,OK,89600,0,12,12,8
,0.228,0.198,0.007,0.009,0.013,OK,393216,0,9,9,15
,0.421,0.197,0.222,0.001,0.001,OK,294400,0,100,100,10
,0.294,0.197,0.086,0.009,0.001,OK,627712,0,193,193,16
,0.71,0.196,0.292,0.008,0.214,OK,398848,0,297,297,14
,0.517,0.196,0.311,0.009,0.001,OK,2719232,65536,700,700,30
,0.408,0.196,0.133,0.009,0.07,OK,311808,0,46,46,13
,0.218,0.196,0.015,0.007,0.001,OK,179712,65536,26,26,14
,0.732,0.195,0.294,0.002,0.242,OK,1971712,8192,2828,2828,40
,0.717,0.195,0.472,0.001,0.049,OK,89600,61440,6,6,7
,0.421,0.195,0.215,0.009,0.002,OK,427008,8192,285,285,28
,0.236,0.195,0.039,0.001,0.001,OK,1244672,65536,679,679,9
,0.199,0.195,0.002,0.001,0.001,OK,2637312,0,21,21,25
,0.942,0.194,0.6,0.085,0.063,OK,1030656,0,190,190,20
,0.532,0.194,0.318,0.001,0.018,OK,606208,0,128,128,18
,0.531,0.194,0.298,0.001,0.038,OK,274944,65536,140,140,15
,0.473,0.194,0.187,0.006,0.086,OK,1124864,0,589,589,15
,0.421,0.194,0.225,0.001,0.001,OK,102400,49152,76,76,8
,0.415,0.194,0.219,0.002,0.001,OK,221184,0,129,129,11
,0.474,0.193,0.278,0.002,0.001,OK,98304,0,72,72,8
,0.439,0.193,0.203,0.009,0.035,OK,120320,0,54,54,9
,0.39,0.193,0.195,0.001,0.001,OK,238592,40960,195,195,17
,0.342,0.193,0.123,0.007,0.019,OK,111616,0,6,6,11
,0.308,0.193,0.113,0.001,0.001,OK,292864,32768,162,162,10
,0.197,0.193,0.002,0.001,0.001,OK,184320,86016,71,71,10
,0.723,0.192,0.52,0.01,0.001,OK,335872,0,154,154,14
,0.357,0.192,0.133,0.009,0.023,OK,3134464,458752,62,62,39
,0.641,0.191,0.442,0.006,0.001,OK,179200,0,21,21,10
,0.441,0.191,0.248,0.001,0.001,OK,127488,0,16,16,8
,0.394,0.191,0.195,0.007,0.001,OK,982016,73728,414,414,13
,0.252,0.191,0.002,0.008,0.05,OK,478208,0,271,271,25
,0.638,0.19,0.204,0.002,0.242,OK,685568,16384,511,511,23
,0.307,0.19,0.108,0.009,0.001,OK,314368,4096,53,53,24
,0.493,0.189,0.302,0.001,0.001,OK,162304,12288,144,144,10
,0.445,0.189,0.25,0.003,0.003,OK,468992,0,491,491,25
,0.378,0.189,0.188,0.001,0.001,OK,62976,4096,5,5,6
,0.294,0.189,0.103,0.001,0.001,OK,98304,4096,130,130,7
,0.222,0.189,0.031,0.001,0.001,OK,424448,339968,342,342,11
,0.204,0.189,0.001,0.012,0.001,OK,166400,466944,23,23,12
,0.202,0.189,0.006,0.007,0.001,OK,286720,0,105,105,11
,0.199,0.189,0.002,0.001,0.006,OK,91648,0,20,20,9
,0.192,0.189,0.001,0.001,0.001,OK,1682944,12288,727,727,21
,0.193,0.188,0.003,0.001,0.001,OK,85504,0,17,17,10
,0.474,0.187,0.096,0.009,0.183,OK,707584,32768,59,59,24
,0.452,0.187,0.001,0.005,0.26,OK,775168,4096,246,246,25
,0.318,0.187,0.089,0.008,0.034,OK,475648,5681152,28,28,19
,3532.563,0.186,0.209,0.009,3532.159,OK,1295872,0,341,341,23
,125.707,0.186,0.461,0.001,125.06,OK,293376,0,29,29,16
,0.772,0.186,0.571,0.013,0.002,OK,1424384,0,251,251,15
,0.485,0.186,0.295,0.001,0.002,OK,202240,8192,151,151,15
,0.351,0.186,0.146,0.008,0.012,OK,7444480,397312,4281,4281,15
,23.169,0.185,0.155,0.009,22.82,OK,2429440,0,14,14,24
,0.255,0.185,0.062,0.007,0.001,OK,286720,0,92,92,15
,0.226,0.185,0.028,0.01,0.003,OK,488448,0,131,131,14
,1.584,0.184,0.102,0.014,1.285,OK,5692928,0,770,770,44
,0.734,0.184,0.511,0.01,0.029,OK,164864,0,13,13,13
,0.431,0.184,0.245,0.001,0.001,OK,196096,8192,207,207,12
,0.311,0.184,0.047,0.011,0.069,OK,503808,0,57,57,20
,0.31,0.184,0.118,0.008,0.001,OK,73216,0,17,17,9
,4.367,0.183,0.116,0.007,4.062,OK,5622272,864256,3459,3459,24
,0.358,0.183,0.141,0.008,0.026,OK,1053696,8192,231,231,25
,0.346,0.183,0.002,0.005,0.156,OK,2257920,8192,80,80,50
,0.341,0.183,0.147,0.007,0.003,OK,231424,90112,33,33,9
,0.201,0.183,0.017,0.001,0.001,OK,127488,4096,95,95,12
,0.39,0.182,0.019,0.007,0.183,OK,559104,4096,480,480,24
,0.267,0.182,0.074,0.009,0.001,OK,158208,0,41,41,14
,55.441,0.181,0.002,0.007,55.251,OK,867328,65536,185,185,16
,29.323,0.181,0.087,0.008,29.048,OK,3844096,0,22,22,26
,24.116,0.181,0.227,0.007,23.701,OK,177664,12288,24,24,14
,0.616,0.181,0.365,0.002,0.069,OK,1454080,65536,540,540,11
,0.492,0.181,0.309,0.001,0.001,OK,308736,0,106,106,9
,0.488,0.181,0.275,0.012,0.021,OK,313344,0,14,14,20
,0.44,0.181,0.242,0.001,0.016,OK,144384,0,25,25,15
,0.405,0.181,0.002,0.007,0.215,OK,296448,4096,138,138,24
,0.328,0.181,0.131,0.001,0.015,OK,275968,61440,76,76,14
,1.13,0.18,0.182,0.007,0.761,OK,2616832,12288,771,771,34
,0.495,0.18,0.304,0.001,0.009,OK,163328,65536,147,147,11
,0.482,0.18,0.286,0.008,0.008,OK,1126400,0,857,857,41
,0.333,0.18,0.144,0.008,0.001,OK,141824,4096,8,8,10
,0.265,0.18,0.084,0.001,0.001,OK,68096,0,18,18,8
,0.185,0.18,0.001,0.004,0.001,OK,802816,40960,388,388,23
,1.449,0.179,0.011,0.007,1.253,OK,281088,0,45,45,25
,1.124,0.179,0.453,0.013,0.479,OK,160256,0,41,41,13
,0.422,0.179,0.235,0.007,0.001,OK,131584,0,44,44,14
,0.416,0.179,0.234,0.002,0.001,OK,787456,65536,762,762,14
,0.314,0.179,0.108,0.008,0.02,OK,943104,0,273,273,23
,0.31,0.179,0.005,0.011,0.115,OK,505856,28672,189,189,15
,0.229,0.179,0.044,0.006,0.001,OK,1095680,8192,959,959,27
,0.182,0.179,0.001,0.001,0.001,OK,215040,4096,98,98,15
,0.424,0.178,0.243,0.001,0.001,OK,631808,0,281,281,12
,0.186,0.178,0.002,0.005,0.001,OK,456704,20480,81,81,12
,0.807,0.177,0.588,0.012,0.03,OK,924672,0,40,40,13
,0.327,0.177,0.146,0.003,0.002,OK,194560,65536,39,39,16
,0.179,0.177,0.001,0,0,OK,170496,86016,110,110,10
,60.781,0.176,0.002,0.011,60.592,OK,114688,229376,13,13,8
,11.816,0.176,0.118,0.007,11.515,OK,594432,45056,62,62,12
,2.886,0.176,0.003,0.007,2.701,OK,238080,0,158,158,8
,2.822,0.176,0.025,0.017,2.604,OK,22189568,53248,5331,5331,30
,2.666,0.176,0.378,0.012,2.101,OK,388608,0,38,38,16
,0.331,0.176,0.142,0.011,0.002,OK,366080,0,168,168,11
,0.243,0.176,0.056,0.008,0.002,OK,635904,12288,126,126,21
,114.323,0.175,0.01,0.006,114.131,OK,7723008,0,242,242,43
,0.738,0.175,0.471,0.008,0.084,OK,1568768,0,154,154,16
,0.639,0.175,0.223,0.01,0.23,OK,662016,0,149,149,20
,0.601,0.175,0.423,0.002,0.001,OK,675840,0,161,161,14
,0.499,0.175,0.321,0.001,0.002,OK,202240,65536,84,84,9
,0.464,0.175,0.252,0.001,0.036,OK,205824,0,108,108,10
,0.385,0.175,0.175,0.008,0.027,OK,720384,0,295,295,13
,0.383,0.175,0.155,0.001,0.052,OK,299008,16384,115,115,22
,0.312,0.175,0.134,0.001,0.001,OK,122880,4096,91,91,9
,0.308,0.175,0.113,0.019,0.001,OK,229376,20480,69,69,12
,21.109,0.174,0.051,0.007,20.877,OK,147968,1114112,86,86,9
,2.479,0.174,0.072,0.002,2.231,OK,5024256,65536,299,299,42
,0.306,0.174,0.13,0.001,0.001,OK,259072,4096,260,260,21
,0.192,0.174,0.011,0.006,0.001,OK,779264,4096,299,299,23
,0.188,0.174,0.002,0.009,0.003,OK,814592,655360,253,253,12
,0.61,0.173,0.419,0.009,0.009,OK,395776,0,195,195,8
,0.38,0.173,0.205,0.001,0.001,OK,193024,122880,169,169,12
,0.332,0.173,0.156,0.001,0.001,OK,81408,12288,45,45,7
,0.316,0.173,0.014,0.007,0.122,OK,5322240,8192,741,741,58
,0.316,0.173,0.125,0.007,0.01,OK,1007616,16384,738,738,14
,0.278,0.173,0.075,0.012,0.018,OK,179200,0,21,21,15
,0.216,0.173,0.034,0.007,0.001,OK,822784,4096,313,313,23
,0.206,0.173,0.002,0.009,0.022,OK,223232,0,6,6,9
,0.186,0.173,0.003,0.009,0.001,OK,150016,65536,5,5,9
,0.176,0.173,0.002,0.001,0.001,OK,159744,720896,18,18,7
,2.003,0.172,0.366,0.011,1.455,OK,1685504,40960,18,18,15
,0.576,0.172,0.078,0.001,0.324,OK,181248,28672,132,132,11
,0.419,0.172,0.234,0.001,0.012,OK,1073664,0,1059,1059,40
,0.37,0.172,0.197,0.001,0.001,OK,232960,0,190,190,14
,0.328,0.172,0.04,0.008,0.107,OK,2078208,77824,181,181,23
,0.287,0.172,0.113,0.001,0.001,OK,292352,1048576,202,202,12
,1380.492,0.171,0.172,0.012,1380.137,OK,406016,0,76,76,14
,4.237,0.171,0.001,0.005,4.061,OK,5585920,0,1541,1541,19
,0.6,0.171,0.258,0.001,0.17,OK,264192,0,114,114,12
,0.463,0.171,0.095,0.006,0.191,OK,815616,0,50,50,21
,0.327,0.171,0.147,0.007,0.002,OK,359424,0,407,407,10
,0.297,0.171,0.106,0.001,0.019,OK,273408,0,226,226,9
,0.29,0.171,0.101,0.007,0.011,OK,833024,53248,509,509,14
,0.263,0.171,0.077,0.006,0.008,OK,144384,20480,40,40,14
,0.217,0.171,0.018,0.001,0.026,OK,393728,4096,32,32,17
,0.174,0.171,0.001,0.001,0.001,OK,301056,0,100,100,11
,3.649,0.17,0.001,0.005,3.474,OK,438784,12288,22,22,15
,1.226,0.17,0.478,0.012,0.567,OK,506880,0,141,141,11
,0.693,0.17,0.402,0.014,0.107,OK,271872,0,111,111,12
,0.645,0.17,0.472,0.002,0.001,OK,2262528,0,2092,2092,16
,0.536,0.17,0.23,0.008,0.128,OK,1248768,0,73,73,29
,0.444,0.17,0.273,0.001,0.001,OK,102400,0,58,58,8
,0.251,0.17,0.059,0.009,0.014,OK,549888,4096,132,132,15
,1.295,0.169,0,0.005,1.121,OK,995840,0,8,8,14
,1.024,0.169,0.35,0.01,0.495,OK,1646080,0,291,291,23
,0.856,0.169,0.002,0.006,0.68,OK,1517056,12288,383,383,23
,0.453,0.169,0.282,0.002,0.001,OK,458752,0,614,614,22
,0.288,0.169,0.111,0.007,0.001,OK,804864,262144,279,279,34
,0.282,0.169,0.001,0.005,0.108,OK,189440,364544,18,18,13
,0.181,0.169,0.011,0,0.001,OK,211968,0,63,63,11
,0.179,0.169,0.002,0.008,0.001,OK,519168,495616,10,10,16
,4.018,0.168,0.485,0.007,3.358,OK,899584,0,37,37,19
,0.419,0.168,0.115,0.011,0.126,OK,687104,577536,175,175,18
,0.418,0.168,0.239,0.009,0.001,OK,94720,4096,28,28,8
,0.405,0.168,0.235,0.001,0.001,OK,345088,8192,277,277,11
,0.363,0.168,0.184,0.01,0.001,OK,711680,540672,207,207,31
,0.232,0.168,0.051,0.001,0.012,OK,1001984,0,468,468,13
,0.178,0.168,0.004,0.006,0.001,OK,54784,0,28,28,6
,0.728,0.167,0.001,0.004,0.556,OK,2223104,81920,834,834,21
,0.689,0.167,0.187,0.009,0.326,OK,3424256,0,3110,3110,61
,0.628,0.167,0.43,0.012,0.018,OK,115712,0,6,6,13
,0.562,0.167,0.247,0.01,0.138,OK,350720,0,160,160,18
,0.541,0.167,0.173,0.001,0.2,OK,515072,0,530,530,21
,0.406,0.167,0.196,0.001,0.041,OK,305152,53248,187,187,12
,0.341,0.167,0.144,0.008,0.023,OK,392704,0,172,172,18
,0.329,0.167,0.017,0.007,0.138,OK,1671168,528384,617,617,22
,0.328,0.167,0.152,0.009,0.001,OK,156672,0,70,70,10
,6.208,0.166,0.119,0.011,5.912,OK,673792,0,204,204,14
,0.918,0.166,0.142,0.031,0.578,OK,1804800,16384,1066,1066,21
,0.716,0.166,0.238,0.007,0.305,OK,111104,4096,35,35,11
,0.398,0.166,0.197,0.001,0.033,OK,618496,77824,861,861,26
,0.395,0.166,0.219,0.009,0.001,OK,88576,0,26,26,8
,0.34,0.166,0.165,0.007,0.001,OK,253440,20480,152,152,11
,0.287,0.166,0.07,0.009,0.042,OK,149504,0,42,42,12
,0.274,0.166,0.106,0.001,0.002,OK,244736,0,79,79,12
,0.258,0.166,0.082,0.008,0.001,OK,35028992,77824,8348,8348,118
,0.244,0.166,0.042,0.006,0.031,OK,2195968,1110016,623,623,22
,0.203,0.166,0.027,0.009,0.001,OK,101376,0,45,45,8
,46.21,0.165,0.125,0.007,45.913,OK,9110528,0,4257,4257,27
,0.684,0.165,0.517,0.002,0.001,OK,142848,0,33,33,6
,0.385,0.165,0.081,0.009,0.131,OK,846848,0,20,20,22
,0.221,0.165,0.003,0.01,0.043,OK,264704,65536,30,30,24
,0.176,0.165,0.002,0.008,0.001,OK,77824,0,5,5,8
